,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
5401,222065_s_at,0.398,0.0394,2.409548,-4.197252,0.6701591,FLII,"FLII, actin remodeling protein"
5402,1552849_at,0.398,0.0394,2.409414,-4.197463,1.3422658,M1AP,meiosis 1 associated protein
5403,201602_s_at,0.399,0.0394,2.408702,-4.198588,0.9367546,PPP1R12A,protein phosphatase 1 regulatory subunit 12A
5404,227449_at,0.399,0.0395,2.408249,-4.199304,1.663508,EPHA4,EPH receptor A4
5405,1555578_at,0.399,0.0395,2.408012,-4.199678,0.8130405,,
5406,239191_at,0.399,0.0395,-2.407881,-4.199886,-0.5084616,,
5407,1565937_a_at,0.399,0.0395,2.407835,-4.199959,1.4351283,LMO3,LIM domain only 3
5409,226663_at,0.399,0.0395,-2.407581,-4.200359,-0.8347152,ANKRD10-IT1,ANKRD10 intronic transcript 1
5410,216866_s_at,0.399,0.0395,2.407444,-4.200575,0.738054,COL14A1,collagen type XIV alpha 1 chain
5411,204101_at,0.399,0.0395,2.407414,-4.200623,0.858392,MTM1,myotubularin 1
5412,204034_at,0.399,0.0395,2.407389,-4.200662,1.0483472,ETHE1,"ETHE1, persulfide dioxygenase"
5413,206015_s_at,0.399,0.0395,-2.407354,-4.200717,-0.530726,FOXJ3,forkhead box J3
5414,219797_at,0.399,0.0395,2.40733,-4.200756,0.6268035,MGAT4A,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A"
5416,203406_at,0.399,0.0396,2.406557,-4.201976,0.6508154,MFAP1,microfibrillar associated protein 1
5417,238098_at,0.399,0.0396,-2.406203,-4.202536,-0.8369435,,
5418,222359_x_at,0.399,0.0396,2.406019,-4.202827,0.9083513,KDSR,3-ketodihydrosphingosine reductase
5419,219056_at,0.399,0.0396,2.405881,-4.203045,0.7066263,RNASEH2B,ribonuclease H2 subunit B
5420,228812_at,0.399,0.0396,2.40586,-4.203078,1.1281442,REL,"REL proto-oncogene, NF-kB subunit"
5421,215044_s_at,0.399,0.0396,2.405831,-4.203125,0.5197897,STAM2,signal transducing adaptor molecule 2
5422,225443_at,0.399,0.0397,-2.405247,-4.204047,-0.5936119,DCP1A,decapping mRNA 1A
5423,216017_s_at,0.4,0.0397,2.40482,-4.204721,1.8020447,NAB2,NGFI-A binding protein 2
5424,231844_at,0.4,0.0397,-2.404474,-4.205268,-0.630816,MGC27345///RBM28,uncharacterized protein MGC27345///RNA binding motif protein 28
5426,241388_at,0.4,0.0397,-2.403845,-4.206262,-0.7058933,LOC101927451,uncharacterized LOC101927451
5428,1557242_at,0.4,0.0398,-2.403204,-4.207274,-0.7792244,,
5429,206573_at,0.4,0.0398,2.403108,-4.207426,0.7926036,KCNQ3,potassium voltage-gated channel subfamily Q member 3
5430,209522_s_at,0.4,0.0398,-2.40289,-4.207769,-0.572997,CRAT,carnitine O-acetyltransferase
5431,214756_x_at,0.4,0.0398,-2.402413,-4.208524,-0.566344,PMS2P1,"PMS1 homolog 2, mismatch repair system component pseudogene 1"
5432,1564250_at,0.4,0.0398,-2.402408,-4.208531,-0.9826557,LINC00693,long intergenic non-protein coding RNA 693
5433,1565358_at,0.4,0.0398,2.402361,-4.208606,1.7660726,RARA,retinoic acid receptor alpha
5434,220586_at,0.4,0.0398,-2.402359,-4.208609,-0.8668031,CHD9,chromodomain helicase DNA binding protein 9
5435,1552648_a_at,0.4,0.0399,2.402135,-4.208963,0.8118294,TNFRSF10A,TNF receptor superfamily member 10a
5436,207728_at,0.401,0.0399,-2.40172,-4.209618,-0.6400216,ATF7IP,activating transcription factor 7 interacting protein
5437,1556035_s_at,0.401,0.0399,-2.401644,-4.209737,-0.9809561,ZNF207,zinc finger protein 207
5438,1570204_at,0.401,0.0399,-2.40076,-4.211134,-0.5247074,ZBED3-AS1,ZBED3 antisense RNA 1
5439,242824_at,0.401,0.04,-2.400717,-4.211202,-1.1168721,,
5440,1553011_at,0.401,0.04,2.400549,-4.211468,0.6598317,TAF1L,TATA-box binding protein associated factor 1 like
5443,216121_at,0.401,0.04,-2.399679,-4.212842,-0.6125729,,
5444,238055_at,0.401,0.04,-2.399536,-4.213067,-0.60683,LOC100505549,uncharacterized LOC100505549
5445,222482_at,0.402,0.04,-2.399323,-4.213403,-1.0542695,SSBP3,single stranded DNA binding protein 3
5446,221257_x_at,0.402,0.0401,2.39895,-4.213992,0.5043963,FBXO38,F-box protein 38
5448,207550_at,0.402,0.0401,-2.398919,-4.214042,-1.1404223,MPL,"MPL proto-oncogene, thrombopoietin receptor"
5449,230053_at,0.402,0.0401,2.398461,-4.214764,0.9585103,,
5451,228409_at,0.402,0.0401,-2.398444,-4.214792,-0.562888,PLIN4,perilipin 4
5452,233864_s_at,0.402,0.0401,2.398308,-4.215007,0.6150184,VPS35,VPS35 retromer complex component
5453,203825_at,0.402,0.0401,-2.398023,-4.215457,-0.7187973,BRD3,bromodomain containing 3
5455,1558077_s_at,0.402,0.0402,-2.397541,-4.216217,-0.8849534,MDH1B,malate dehydrogenase 1B
5456,223128_at,0.402,0.0402,-2.396912,-4.217211,-0.6202271,FOXRED1,FAD dependent oxidoreductase domain containing 1
5457,215148_s_at,0.402,0.0402,-2.396904,-4.217222,-0.601114,APBA3,amyloid beta precursor protein binding family A member 3
5458,209238_at,0.402,0.0402,2.396646,-4.21763,1.0798269,STX3,syntaxin 3
5459,234360_at,0.402,0.0402,2.396604,-4.217697,0.5184255,,
5460,227510_x_at,0.402,0.0402,-2.396387,-4.218038,-1.6610019,MALAT1,metastasis associated lung adenocarcinoma transcript 1 (non-protein coding)
5461,216147_at,0.402,0.0402,-2.396318,-4.218147,-1.1158181,,
5462,207241_at,0.402,0.0403,2.396142,-4.218426,0.545786,LINC01587,long intergenic non-protein coding RNA 1587
5463,240397_x_at,0.402,0.0403,-2.396091,-4.218507,-1.1623359,,
5464,202808_at,0.402,0.0403,-2.395972,-4.218694,-0.7354307,WBP1L,WW domain binding protein 1-like
5466,208228_s_at,0.402,0.0403,-2.395621,-4.219248,-1.6728173,FGFR2,fibroblast growth factor receptor 2
5467,1553792_at,0.403,0.0403,2.395421,-4.219563,0.8822868,KIAA1109,KIAA1109
5468,228383_at,0.403,0.0403,-2.395148,-4.219995,-0.7364293,PNPLA7,patatin like phospholipase domain containing 7
5469,1570032_at,0.403,0.0403,2.395041,-4.220163,0.6939674,AP3B2,adaptor related protein complex 3 beta 2 subunit
5470,1569481_s_at,0.403,0.0403,2.394845,-4.220473,1.401627,SNX22,sorting nexin 22
5471,213340_s_at,0.403,0.0404,-2.394622,-4.220825,-0.6812441,TP73-AS1,TP73 antisense RNA 1
5473,227687_at,0.403,0.0404,2.394342,-4.221267,0.6439009,HYLS1,"HYLS1, centriolar and ciliogenesis associated"
5474,208452_x_at,0.403,0.0404,2.394307,-4.221323,0.5000122,MYO9B,myosin IXB
5475,1559529_at,0.403,0.0404,-2.39407,-4.221696,-0.626036,PTK2,protein tyrosine kinase 2
5476,237242_at,0.403,0.0404,2.393991,-4.221821,0.5352884,LINC00661,long intergenic non-protein coding RNA 661
5477,203085_s_at,0.403,0.0404,2.393805,-4.222114,1.2620878,TGFB1,transforming growth factor beta 1
5478,1561596_at,0.403,0.0404,-2.393343,-4.222844,-0.6253131,,
5479,214813_at,0.403,0.0405,2.393115,-4.223204,0.6777186,ZNF75D,zinc finger protein 75D
5480,206182_at,0.403,0.0405,2.393111,-4.223211,0.5969005,ZNF134,zinc finger protein 134
5481,226117_at,0.403,0.0405,-2.393047,-4.223311,-0.9085346,TIFA,TRAF interacting protein with forkhead associated domain
5482,244126_at,0.403,0.0405,-2.393039,-4.223323,-0.5461784,PEX11G,peroxisomal biogenesis factor 11 gamma
5484,227682_at,0.403,0.0405,-2.39286,-4.223607,-0.8843917,SPPL2A,signal peptide peptidase like 2A
5486,231250_at,0.403,0.0405,2.392692,-4.223872,0.5907998,LOC101060400,uncharacterized LOC101060400
5487,208002_s_at,0.403,0.0405,2.392442,-4.224265,1.0697032,ACOT7,acyl-CoA thioesterase 7
5488,238716_at,0.403,0.0406,-2.391622,-4.22556,-1.3753675,LOC100506990,uncharacterized LOC100506990
5489,216326_s_at,0.403,0.0406,-2.391504,-4.225746,-0.502126,HDAC3,histone deacetylase 3
5490,240628_at,0.403,0.0406,-2.391379,-4.225943,-0.5209119,LOC105369507,uncharacterized LOC105369507
5491,220232_at,0.404,0.0406,2.39113,-4.226336,2.0553906,SCD5,stearoyl-CoA desaturase 5
5492,228220_at,0.404,0.0406,2.391005,-4.226534,0.8807945,FCHO2,FCH domain only 2
5493,215837_x_at,0.404,0.0406,2.390871,-4.226745,0.5287739,,
5494,1558530_at,0.404,0.0406,-2.39067,-4.227061,-0.6448094,LRTM2,leucine rich repeats and transmembrane domains 2
5495,223870_at,0.404,0.0406,-2.39059,-4.227189,-0.5372613,LOC100996906///CDRT1///FBXW10,F-box/WD repeat-containing protein 10-like///CMT1A duplicated region transcript 1///F-box and WD repeat domain containing 10
5497,226895_at,0.404,0.0406,-2.390327,-4.227603,-0.6239956,NFIC,nuclear factor I C
5498,242225_at,0.404,0.0407,-2.389575,-4.22879,-0.9703544,,
5499,1562193_at,0.404,0.0407,2.389299,-4.229225,0.5327978,,
5500,244695_at,0.404,0.0407,-2.389228,-4.229338,-0.9842505,GHRLOS,ghrelin opposite strand/antisense RNA
5501,204438_at,0.404,0.0407,2.388952,-4.229773,1.266183,MRC1,"mannose receptor, C type 1"
5502,202788_at,0.404,0.0407,2.38888,-4.229886,0.6789101,MAPKAPK3,mitogen-activated protein kinase-activated protein kinase 3
5503,220840_s_at,0.404,0.0407,2.388708,-4.230158,0.6759741,C1orf112,chromosome 1 open reading frame 112
5504,1570153_at,0.405,0.0408,2.388217,-4.230933,0.9717736,CCDC169,coiled-coil domain containing 169
5505,223642_at,0.405,0.0408,-2.388149,-4.23104,-0.5001671,ZIC2,Zic family member 2
5506,242836_at,0.405,0.0408,-2.387749,-4.23167,-1.8353074,,
5507,202919_at,0.405,0.0408,2.387642,-4.231839,0.5071549,MOB4,"MOB family member 4, phocein"
5509,235463_s_at,0.405,0.0409,2.386903,-4.233005,1.1311855,CERS6,ceramide synthase 6
5510,223385_at,0.405,0.0409,2.386748,-4.23325,0.6977158,CYP2S1,cytochrome P450 family 2 subfamily S member 1
5511,223078_s_at,0.405,0.0409,2.386707,-4.233314,1.0915402,TMOD3,tropomodulin 3
5513,211887_x_at,0.405,0.0409,2.386503,-4.233637,0.7129661,MSR1,macrophage scavenger receptor 1
5514,219503_s_at,0.405,0.0409,2.386406,-4.233789,0.5589419,TMEM40,transmembrane protein 40
5515,243417_at,0.405,0.0409,-2.386398,-4.233802,-1.1058153,ZADH2,zinc binding alcohol dehydrogenase domain containing 2
5516,1556494_at,0.405,0.0409,2.386371,-4.233844,0.5171483,LINC01365,long intergenic non-protein coding RNA 1365
5517,204190_at,0.405,0.0409,2.386143,-4.234204,0.6124294,USPL1,ubiquitin specific peptidase like 1
5519,213925_at,0.405,0.0409,-2.386096,-4.234279,-0.7992292,STUM,"stum, mechanosensory transduction mediator homolog"
5520,201637_s_at,0.405,0.0409,2.385865,-4.234642,0.6973052,FXR1,FMR1 autosomal homolog 1
5521,1561585_at,0.405,0.0409,2.385851,-4.234664,0.5441353,RCBTB2,RCC1 and BTB domain containing protein 2
5522,213165_at,0.405,0.0409,2.38583,-4.234697,0.7698426,CEP350,centrosomal protein 350
5523,209578_s_at,0.405,0.0409,-2.38576,-4.234809,-0.5576773,POFUT2,protein O-fucosyltransferase 2
5524,219385_at,0.405,0.041,2.385615,-4.235037,0.5662824,SLAMF8,SLAM family member 8
5525,205034_at,0.405,0.041,2.385288,-4.235553,1.5568556,CCNE2,cyclin E2
5526,235810_at,0.405,0.041,2.384573,-4.23668,0.8495073,ZNF182,zinc finger protein 182
5527,202433_at,0.406,0.0411,-2.383428,-4.238486,-0.5293443,SLC35B1,solute carrier family 35 member B1
5529,228212_at,0.406,0.0411,2.382928,-4.239274,0.5578292,ISM2,isthmin 2
5530,203491_s_at,0.406,0.0411,2.382751,-4.239553,1.0520432,CEP57,centrosomal protein 57
5531,1558078_at,0.406,0.0411,-2.382704,-4.239628,-1.3912885,,
5532,229449_at,0.406,0.0412,-2.382383,-4.240133,-1.2043369,,
5533,229513_at,0.406,0.0412,-2.382037,-4.240679,-0.7322915,STRBP,spermatid perinuclear RNA binding protein
5534,1556695_a_at,0.406,0.0412,2.381972,-4.240782,1.8662054,NR2F1-AS1,NR2F1 antisense RNA 1
5535,1560369_at,0.406,0.0412,2.381948,-4.24082,0.5788221,ANKH,ANKH inorganic pyrophosphate transport regulator
5536,243338_at,0.406,0.0412,-2.381867,-4.240947,-0.9518895,CSNK1A1,casein kinase 1 alpha 1
5537,1562442_a_at,0.406,0.0412,-2.381834,-4.241,-0.7675461,SSBP1,single stranded DNA binding protein 1
5538,235832_at,0.406,0.0412,-2.381779,-4.241087,-0.5026057,NKX6-2,NK6 homeobox 2
5539,1563026_at,0.406,0.0412,-2.381631,-4.241319,-0.9528658,,
5540,1556148_s_at,0.406,0.0412,-2.381566,-4.241422,-0.8776279,LOC105377832,uncharacterized LOC105377832
5541,227461_at,0.406,0.0412,-2.381469,-4.241575,-1.594491,STON2,stonin 2
5543,224081_at,0.406,0.0413,2.381065,-4.242212,0.6597434,,
5544,201512_s_at,0.406,0.0413,2.380967,-4.242367,0.7146575,TOMM70,translocase of outer mitochondrial membrane 70
5545,206853_s_at,0.407,0.0413,2.380243,-4.243507,0.6237431,MAP3K7,mitogen-activated protein kinase kinase kinase 7
5546,223959_at,0.407,0.0413,-2.380079,-4.243767,-0.5705565,DNAL1,dynein axonemal light chain 1
5547,223044_at,0.407,0.0413,2.379968,-4.243941,0.7345811,SLC40A1,solute carrier family 40 member 1
5548,221760_at,0.407,0.0413,-2.379962,-4.24395,-1.4758982,MAN1A1,mannosidase alpha class 1A member 1
5549,1568822_at,0.407,0.0413,-2.379889,-4.244067,-0.515625,MTG2,mitochondrial ribosome associated GTPase 2
5551,1553212_at,0.407,0.0414,-2.379668,-4.244415,-0.7087029,KRT78,keratin 78
5552,230296_at,0.407,0.0414,-2.379553,-4.244596,-0.5032221,LOC101930115///C16orf52///VWA3A,von Willebrand factor A domain-containing protein 3A///chromosome 16 open reading frame 52///von Willebrand factor A domain containing 3A
5553,213542_at,0.407,0.0414,2.379477,-4.244715,0.5405668,ZNF710,zinc finger protein 710
5555,244356_at,0.407,0.0414,-2.3789,-4.245624,-0.6437896,,
5556,244065_at,0.407,0.0414,-2.378635,-4.246042,-0.6500137,CNTNAP3B///CNTNAP3,contactin associated protein-like 3B///contactin associated protein-like 3
5559,202542_s_at,0.407,0.0415,2.377955,-4.247114,1.1515342,AIMP1,aminoacyl tRNA synthetase complex interacting multifunctional protein 1
5560,202188_at,0.407,0.0415,-2.377827,-4.247316,-0.5181449,NUP93,nucleoporin 93
5561,220352_x_at,0.408,0.0415,-2.377185,-4.248329,-1.1057585,FLJ42627,uncharacterized LOC645644
5562,208399_s_at,0.408,0.0415,-2.376996,-4.248625,-3.6695839,EDN3,endothelin 3
5563,242364_x_at,0.408,0.0415,2.376859,-4.248842,0.7201741,TNRC6C-AS1,TNRC6C antisense RNA 1
5564,225781_at,0.408,0.0415,-2.376841,-4.24887,-0.5730162,MAPK9,mitogen-activated protein kinase 9
5565,227489_at,0.408,0.0416,2.376586,-4.249272,0.623042,SMURF2,SMAD specific E3 ubiquitin protein ligase 2
5566,224956_at,0.408,0.0416,2.376568,-4.249301,0.8523102,NUFIP2,"NUFIP2, FMR1 interacting protein 2"
5567,215628_x_at,0.408,0.0416,-2.376517,-4.24938,-1.1882579,,
5568,203887_s_at,0.408,0.0416,-2.376488,-4.249426,-1.4122748,THBD,thrombomodulin
5569,236244_at,0.408,0.0416,-2.376117,-4.250012,-0.5829006,,
5570,243527_at,0.408,0.0416,-2.375982,-4.250223,-0.7314842,,
5571,239654_at,0.408,0.0416,-2.375873,-4.250396,-1.1837102,CHD9,chromodomain helicase DNA binding protein 9
5572,222839_s_at,0.408,0.0416,-2.375446,-4.251069,-0.5119921,PAPOLG,poly(A) polymerase gamma
5573,1564227_at,0.408,0.0417,-2.375281,-4.251329,-0.57466,,
5574,244548_at,0.408,0.0417,-2.375182,-4.251485,-1.1126839,,
5575,228764_s_at,0.408,0.0417,-2.374874,-4.251969,-0.5322403,NEDD8-MDP1///MDP1,NEDD8-MDP1 readthrough///magnesium dependent phosphatase 1
5576,223015_at,0.408,0.0417,2.374724,-4.252206,0.6852902,EIF2A,eukaryotic translation initiation factor 2A
5577,236754_at,0.408,0.0417,-2.374484,-4.252585,-1.1219819,PPP1R2,protein phosphatase 1 regulatory inhibitor subunit 2
5578,230349_at,0.408,0.0417,2.374391,-4.252731,1.2286489,XKRX,"XK related, X-linked"
5579,218662_s_at,0.408,0.0417,2.374295,-4.252882,0.9251444,NCAPG,non-SMC condensin I complex subunit G
5580,232168_x_at,0.408,0.0418,-2.373777,-4.253698,-1.1595027,MACF1,microtubule-actin crosslinking factor 1
5581,1562751_at,0.408,0.0418,2.373735,-4.253765,0.5348209,,
5582,203584_at,0.408,0.0418,2.373719,-4.25379,0.6833348,EMC2,ER membrane protein complex subunit 2
5583,223038_s_at,0.409,0.0418,2.373317,-4.254423,1.4374114,FAM60A,family with sequence similarity 60 member A
5584,229847_at,0.409,0.0418,2.373039,-4.254862,0.5667702,MAPK1,mitogen-activated protein kinase 1
5585,211614_at,0.409,0.0418,-2.372962,-4.254982,-0.5528453,ERVH-6,endogenous retrovirus group H member 6
5586,229001_at,0.409,0.0418,-2.372853,-4.255154,-0.7371808,PPP1R3E,protein phosphatase 1 regulatory subunit 3E
5587,234731_at,0.409,0.0418,-2.372755,-4.255308,-0.6652199,,
5590,213083_at,0.409,0.0419,-2.372267,-4.256078,-0.7189735,SLC35D2,solute carrier family 35 member D2
5591,242647_at,0.409,0.0419,2.372159,-4.256249,0.5135365,USP34,ubiquitin specific peptidase 34
5593,219493_at,0.409,0.0419,2.371633,-4.257076,0.8933386,SHCBP1,SHC binding and spindle associated 1
5594,222886_at,0.409,0.0419,2.371497,-4.257291,1.0593462,NSUN3,NOP2/Sun RNA methyltransferase family member 3
5595,229417_at,0.409,0.0419,2.371474,-4.257327,0.8020334,,
5597,206342_x_at,0.409,0.042,2.370638,-4.258644,0.558177,IDS,iduronate 2-sulfatase
5598,227031_at,0.409,0.042,2.370454,-4.258934,0.5361672,SNX13,sorting nexin 13
5600,207039_at,0.409,0.042,2.370279,-4.259209,1.3665533,CDKN2A,cyclin dependent kinase inhibitor 2A
5601,242477_at,0.41,0.042,2.370095,-4.259499,0.9647176,TTC39B,tetratricopeptide repeat domain 39B
5602,231612_at,0.41,0.042,2.369952,-4.259725,0.7668085,CABS1,"calcium binding protein, spermatid associated 1"
5603,208443_x_at,0.41,0.042,2.369805,-4.259956,0.5167811,SHOX2,short stature homeobox 2
5604,222585_x_at,0.41,0.0421,2.369166,-4.260962,0.8535598,KRCC1,lysine rich coiled-coil 1
5605,205238_at,0.41,0.0421,-2.369063,-4.261125,-0.6821496,TRMT2B,tRNA methyltransferase 2 homolog B
5606,208803_s_at,0.41,0.0421,2.369028,-4.261179,1.0760368,SRP72,signal recognition particle 72
5607,219700_at,0.41,0.0421,2.368925,-4.261342,1.0796125,PLXDC1,plexin domain containing 1
5608,222843_at,0.41,0.0421,2.368625,-4.261814,0.8294335,FIGNL1,fidgetin like 1
5609,216939_s_at,0.41,0.0421,2.368459,-4.262076,0.7988126,HTR4,5-hydroxytryptamine receptor 4
5610,203120_at,0.41,0.0422,2.367819,-4.263084,0.752138,TP53BP2,tumor protein p53 binding protein 2
5611,223520_s_at,0.41,0.0422,2.367686,-4.263294,0.5526651,KIF13A,kinesin family member 13A
5612,222326_at,0.41,0.0422,-2.367539,-4.263524,-0.7640821,,
5613,225868_at,0.41,0.0422,2.367484,-4.263611,1.182513,TRIM47,tripartite motif containing 47
5614,203680_at,0.41,0.0422,-2.367228,-4.264014,-1.3996777,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta
5615,226003_at,0.41,0.0422,2.367204,-4.264053,0.8162201,KIF21A,kinesin family member 21A
5616,201031_s_at,0.411,0.0422,-2.366828,-4.264644,-0.5031381,HNRNPH1,heterogeneous nuclear ribonucleoprotein H1 (H)
5617,231271_x_at,0.411,0.0422,-2.366706,-4.264836,-0.5702515,NMRAL1,NmrA like redox sensor 1
5618,203585_at,0.411,0.0423,-2.36591,-4.26609,-0.8730256,ZNF185,zinc finger protein 185 (LIM domain)
5619,217227_x_at,0.411,0.0423,-2.365714,-4.266398,-2.3808044,IGLV1-44,immunoglobulin lambda variable 1-44
5620,215717_s_at,0.411,0.0423,2.365605,-4.26657,0.6861821,FBN2,fibrillin 2
5621,222762_x_at,0.411,0.0423,-2.365456,-4.266805,-1.1171273,LIMD1,LIM domains containing 1
5622,224976_at,0.411,0.0424,-2.365106,-4.267356,-0.8001186,NFIA,nuclear factor I A
5623,227686_at,0.411,0.0424,2.364868,-4.267731,0.8321708,OXNAD1,oxidoreductase NAD binding domain containing 1
5625,215043_s_at,0.411,0.0424,-2.364661,-4.268056,-1.3569383,GUSBP3///SMA5///SMA4,"glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene"
5626,216683_at,0.411,0.0424,-2.364576,-4.268191,-0.6588066,,
5627,222126_at,0.411,0.0424,-2.364522,-4.268275,-0.5665454,AGFG2,ArfGAP with FG repeats 2
5628,1565689_at,0.411,0.0424,-2.364472,-4.268354,-1.1387854,,
5631,243533_x_at,0.411,0.0424,-2.36412,-4.268908,-0.5726881,,
5633,1555845_at,0.411,0.0424,-2.363931,-4.269205,-0.5058094,,
5634,1555893_at,0.411,0.0424,-2.363921,-4.269221,-0.6778094,,
5635,204423_at,0.411,0.0424,2.363877,-4.26929,0.5527525,MKLN1,muskelin 1
5636,237987_x_at,0.411,0.0425,2.363657,-4.269637,0.8144395,,
5637,217263_x_at,0.411,0.0425,2.363657,-4.269638,1.1796428,LOC101928269///LOC100506403///RUNX1,uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
5639,222306_at,0.411,0.0425,-2.363555,-4.269798,-1.0994757,,
5640,1554948_at,0.411,0.0425,-2.36318,-4.270388,-0.6755175,,
5641,242202_at,0.411,0.0425,-2.363136,-4.270457,-0.5833115,,
5642,226535_at,0.411,0.0425,2.363079,-4.270548,1.711332,LOC100505984///ITGB6,uncharacterized LOC100505984///integrin subunit beta 6
5643,238358_x_at,0.411,0.0425,2.362962,-4.270732,0.7379244,,
5644,204571_x_at,0.411,0.0425,2.362861,-4.27089,0.8083859,PIN4,"peptidylprolyl cis/trans isomerase, NIMA-interacting 4"
5646,218616_at,0.411,0.0425,2.362471,-4.271504,0.7635315,INTS12,integrator complex subunit 12
5647,1570128_at,0.411,0.0426,-2.361901,-4.272402,-0.5385415,DDX19A,DEAD-box helicase 19A
5648,212202_s_at,0.411,0.0426,2.36186,-4.272466,0.9205851,TMEM87A,transmembrane protein 87A
5650,214767_s_at,0.411,0.0426,-2.361733,-4.272665,-0.6489641,HSPB6,heat shock protein family B (small) member 6
5651,221041_s_at,0.411,0.0426,2.361725,-4.272678,1.3171776,SLC17A5,solute carrier family 17 member 5
5652,221692_s_at,0.412,0.0426,-2.361579,-4.272908,-0.6351045,MRPL34,mitochondrial ribosomal protein L34
5653,241529_at,0.412,0.0426,-2.361133,-4.273611,-0.7717228,,
5654,1562591_a_at,0.412,0.0427,-2.360678,-4.274326,-0.5675013,OFCC1,orofacial cleft 1 candidate 1
5655,1556942_at,0.412,0.0427,-2.360606,-4.274439,-0.6896089,,
5656,221088_s_at,0.412,0.0427,2.360413,-4.274743,0.7624197,PPP1R9A,protein phosphatase 1 regulatory subunit 9A
5657,222540_s_at,0.412,0.0427,2.360051,-4.275312,1.2236224,RSF1,remodeling and spacing factor 1
5658,213664_at,0.412,0.0427,-2.360022,-4.275358,-1.8818863,SLC1A1,solute carrier family 1 member 1
5659,231937_at,0.412,0.0427,2.359868,-4.275601,0.5373794,,
5660,1560112_at,0.412,0.0427,-2.359859,-4.275615,-1.0227217,WDFY2,WD repeat and FYVE domain containing 2
5662,233040_at,0.412,0.0427,2.359383,-4.276364,0.6862952,PLEKHA5,pleckstrin homology domain containing A5
5663,215743_at,0.412,0.0428,-2.359285,-4.276519,-0.875846,NMT2,N-myristoyltransferase 2
5664,216941_s_at,0.412,0.0428,2.359234,-4.276598,0.64154,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B"
5665,219932_at,0.412,0.0428,2.35899,-4.276982,4.138464,SLC27A6,solute carrier family 27 member 6
5667,236458_at,0.412,0.0428,-2.358886,-4.277147,-0.6467252,,
5669,1554141_s_at,0.412,0.0428,2.358726,-4.277397,0.6177231,WDR78,WD repeat domain 78
5670,212875_s_at,0.412,0.0428,-2.358664,-4.277496,-0.6583683,C2CD2,C2 calcium dependent domain containing 2
5673,209744_x_at,0.412,0.0428,2.35798,-4.278572,0.9692575,ITCH,itchy E3 ubiquitin protein ligase
5674,222656_at,0.412,0.0429,2.357837,-4.278797,0.6056962,UBE2W,ubiquitin conjugating enzyme E2 W (putative)
5675,203110_at,0.412,0.0429,2.357791,-4.278869,1.2252303,PTK2B,protein tyrosine kinase 2 beta
5676,236907_at,0.412,0.0429,-2.357525,-4.279288,-0.8233003,,
5677,1559354_a_at,0.413,0.0429,2.357337,-4.279584,0.5531235,,
5678,231820_x_at,0.413,0.0429,-2.356966,-4.280166,-0.8119942,ZNF587,zinc finger protein 587
5679,212017_at,0.413,0.0429,-2.356659,-4.280651,-0.5112809,FAM168B,family with sequence similarity 168 member B
5680,234944_s_at,0.413,0.0429,2.356585,-4.280766,0.6127773,MTFR2,mitochondrial fission regulator 2
5681,239333_x_at,0.413,0.043,-2.356336,-4.281158,-1.211054,,
5682,207153_s_at,0.413,0.043,2.356334,-4.281161,0.5813674,GLMN,"glomulin, FKBP associated protein"
5683,240314_at,0.413,0.043,-2.355981,-4.281717,-0.9023421,,
5684,204863_s_at,0.413,0.043,2.355971,-4.281733,1.1396574,IL6ST,interleukin 6 signal transducer
5685,200070_at,0.413,0.043,-2.355842,-4.281935,-0.563038,CNPPD1,cyclin Pas1/PHO80 domain containing 1
5686,1554140_at,0.413,0.043,2.355624,-4.282278,0.7756001,WDR78,WD repeat domain 78
5687,208792_s_at,0.413,0.043,2.355624,-4.282279,0.8882448,CLU,clusterin
5688,201717_at,0.413,0.043,-2.355544,-4.282403,-0.5115599,MRPL49,mitochondrial ribosomal protein L49
5689,233197_at,0.413,0.043,-2.355529,-4.282428,-0.5351379,KLHL9,kelch like family member 9
5690,239519_at,0.413,0.043,-2.355509,-4.282459,-1.2607211,,
5691,233722_at,0.413,0.043,2.355483,-4.2825,1.7736962,,
5692,216468_s_at,0.413,0.043,2.35546,-4.282537,1.3233872,ZNF682,zinc finger protein 682
5694,210432_s_at,0.413,0.043,-2.355347,-4.282714,-1.2377964,SCN3A,sodium voltage-gated channel alpha subunit 3
5695,201513_at,0.413,0.043,2.355249,-4.282869,0.8190925,TSN,translin
5696,1569218_at,0.413,0.0431,2.354913,-4.283397,0.7033658,PKIA-AS1,PKIA antisense RNA 1
5697,203454_s_at,0.413,0.0431,-2.354893,-4.283428,-0.7561171,ATOX1,antioxidant 1 copper chaperone
5698,239892_at,0.413,0.0431,-2.35483,-4.283527,-0.9417235,,
5699,208936_x_at,0.413,0.0431,2.354756,-4.283644,1.1970208,LGALS8,galectin 8
5702,1565888_at,0.413,0.0431,-2.354188,-4.284537,-0.5228628,,
